goodsId,name,price,productType,transferService,publisher,serverName,pkServer,detailUrl,status,listedAt,firstSeenAt,lastSeenAt,gold,totalFiveStarGenerals,sTactics,specialOrangeEquipment,detailHeroCount,detailUniqueHeroCount,importantHeroMatchedCount,sp曹操,sp貂蝉,sp卢植,sp关羽,sp法正,马岱,刘备,sp马超,sp皇甫嵩,许攸,sp荀彧,sp郭嘉,贾诩,荀攸,孙尚香,孙权,凌统,周泰,sp周瑜,陆逊,sp吕蒙,sp诸葛亮,关兴,张苞,诸葛亮,sp袁绍,沮授,sp朱儁,庞统,姜维,关羽,关银屏,张飞,sp黄月英,司马懿,曹操,满宠,张角,左慈,于吉,张辽,郭嘉,王元姬,诸葛恪,missingRequiredTactics,missingCoreEquipmentSkills,detailError
商品ID,商品标题,价格,商品类型,账号转移,客户端,服务器,PK服务器,商品链接,当前状态,商品上架时间,首次记录时间,最后记录时间,金珠,橙色武将数量,S战法数量,橙装数量,武将记录数,去重武将数,重要武将命中数,sp曹操,sp貂蝉,sp卢植,sp关羽,sp法正,马岱,刘备,sp马超,sp皇甫嵩,许攸,sp荀彧,sp郭嘉,贾诩,荀攸,孙尚香,孙权,凌统,周泰,sp周瑜,陆逊,sp吕蒙,sp诸葛亮,关兴,张苞,诸葛亮,sp袁绍,沮授,sp朱儁,庞统,姜维,关羽,关银屏,张飞,sp黄月英,司马懿,曹操,满宠,张角,左慈,于吉,张辽,郭嘉,王元姬,诸葛恪,缺失关键战法,缺失核心装备特技,detailError
1781529345884476,三幻神拉满，满将非典废,33000,成品号,是,OPPO,4387服 巧言令色/PK25127,PK25127,https://www.jiaoyimao.com/jg1009207/1781529345884476.html?isGray=true,在售,2026-06-15 21:26:27,2026-06-18 11:09:44,2026-06-18 11:35:37,399,65,116,163,185,144,62,典藏0红,典藏1红,0,5红,5红,典藏3红,5红,典藏5红,5红,5红,典藏5红,典藏4红,5红,5红,典藏5红,0红,典藏5红,典藏5红,典藏5红,5红,典藏5红,典藏5红,典藏5红,典藏5红,5红,典藏5红,5红,典藏5红,5红,典藏5红,5红,典藏5红,典藏5红,0,典藏5红,典藏5红,典藏5红,5红,5红,5红,典藏3红,典藏5红,5红,典藏5红,"深藏若虚,雁行阵,守望相助","御策,治军,破势","page.goto: Target page, context or browser has been closed"
1781652460654090,卡池巨厚的全网最低大满贯,78888,成品号,是,九游,1155服 一举两得/PK25004,PK25004,https://www.jiaoyimao.com/jg1009207/1781652460654090.html?isGray=true,在售,2026-06-17 07:36:59,2026-06-18 11:09:44,2026-06-18 11:35:37,6595,152,127,236,295,227,83,典藏5红,5红,典藏5红,典藏5红,典藏5红,典藏5红,5红,典藏5红,典藏5红,5红,典藏5红,典藏5红,5红,5红,典藏5红,5红,典藏5红,典藏5红,典藏5红,5红,典藏5红,典藏5红,典藏5红,典藏5红,5红,典藏5红,5红,典藏5红,5红,典藏5红,典藏5红,典藏5红,典藏5红,5红,典藏5红,典藏5红,典藏5红,典藏5红,5红,5红,1红,典藏5红,5红,典藏5红,守望相助,回元,CAPTCHA_NOT_SOLVED_IN_TIME
1781579116608456,可求sp马超双月有回溯2w珠,1169,成品号,是,九游,3660服 亭台楼阁/PK25089,PK25089,https://www.jiaoyimao.com/jg1009207/1781579116608456.html?isGray=true,在售,2026-06-17 20:07:11,2026-06-18 11:09:44,2026-06-18 11:35:37,17305,38,79,121,76,68,23,0,0,0,0,0,0,0,典藏2红,3红,2红,典藏4红,0红,0,0,2红,0,0,0,1红,0,典藏5红,2红,5红,4红,0,0,0,0,0,0红,典藏4红,典藏5红,典藏5红,0,0红,0红,1红,0红,0,0红,0,典藏3红,0,0红,"桃园结义,深藏若虚,雁行阵,先登死士,勠力同心,刚柔并济,以寡敌众,鱼鳞阵,藏器待时,鉴时审势,婴城自守,众志成城,功不唐捐,守望相助","御策,治军,回元,破势,奇算","page.goto: Target page, context or browser has been closed"
1781694156614727,送送送送送送送送送送送送送送送,1088,成品号,是,OPPO,176服 横戈跃马/PK25011,PK25011,https://www.jiaoyimao.com/jg1009207/1781694156614727.html?isGray=true,在售,2026-06-17 19:11:40,2026-06-18 11:09:44,2026-06-18 11:35:37,1645,51,106,146,73,68,40,0,典藏1红,典藏0红,0,0,0,1红,典藏1红,1红,1红,典藏1红,典藏2红,0红,0红,典藏1红,0红,0,典藏0红,典藏0红,0,0,典藏4红,典藏5红,3红,0,典藏5红,3红,3红,1红,典藏3红,1红,典藏5红,3红,0,0红,典藏0红,4红,5红,3红,2红,典藏2红,典藏5红,0红,典藏2红,"桃园结义,深藏若虚,雁行阵,刚柔并济,以寡敌众,藏器待时,鉴时审势","御策,治军,回元,破势,奇算","page.goto: Target page, context or browser has been closed"
1780667132746388,北伐枪法官盾,1318,成品号,是,九游,2845服 万籁俱寂/PK25155,PK25155,https://www.jiaoyimao.com/jg1009207/1780667132746388.html?isGray=true,在售,2026-06-18 11:04:47,2026-06-18 11:09:44,2026-06-18 11:35:37,120,21,81,67,44,44,24,0,0,0,典藏3红,典藏3红,典藏0红,0红,1红,1红,1红,0红,典藏2红,0,0,0,0,0,0,0,0红,0,典藏1红,典藏4红,典藏4红,1红,0,0,0,2红,典藏2红,0,典藏0红,0红,0,0红,1红,0红,0,0红,0,0,0,0,1红,"桃园结义,深藏若虚,雁行阵,勠力同心,刚柔并济,临危救主,鱼鳞阵,蓄势待发,藏器待时,鉴时审势,灵机一动,婴城自守,功不唐捐,万军夺帅,守望相助","御策,治军,回元,破势,奇算","page.goto: Target page, context or browser has been closed"
1781058265305748,5000区满三幻，韬晦，卡池厚,31888,成品号,是,九游,5036服 棋布错峙/PK25144,PK25144,https://www.jiaoyimao.com/jg1009207/1781058265305748.html?isGray=true,在售,2026-06-17 10:11:46,2026-06-18 11:09:44,2026-06-18 11:35:37,2422,113,118,213,212,152,55,0,0,0,典藏5红,5红,0,5红,典藏5红,典藏5红,5红,典藏5红,典藏5红,5红,0红,典藏5红,0红,典藏5红,典藏4红,典藏5红,5红,典藏5红,典藏5红,典藏5红,1红,0红,典藏5红,5红,典藏5红,5红,典藏4红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,5红,5红,0红,典藏5红,0红,5红,典藏5红,"桃园结义,深藏若虚,鉴时审势,守望相助","御策,治军,回元,破势","page.goto: Target page, context or browser has been closed"
1781695462674343,满红三幻神，典藏4红sp曹操,21888,成品号,是,OPPO,5491服 占星卜卦/PK25120,PK25120,https://www.jiaoyimao.com/jg1009207/1781695462674343.html?isGray=true,在售,2026-06-18 10:36:03,2026-06-18 11:09:44,2026-06-18 11:35:37,3437,48,118,129,86,69,38,典藏4红,0红,0,典藏5红,典藏5红,典藏4红,0,典藏5红,典藏4红,0红,4红,典藏5红,0红,5红,典藏5红,0红,0,典藏5红,典藏4红,0红,典藏0红,5红,典藏3红,0红,0,4红,0,4红,2红,典藏4红,0,0红,典藏0红,0,典藏4红,典藏0红,典藏5红,5红,1红,0,0,0,2红,典藏5红,,"治军,回元,破势","page.goto: Target page, context or browser has been closed"
1779067773148207,满红太尉，11张残卷，秒了吧,1888,成品号,是,九游,205服 无当飞军/PK25040,PK25040,https://www.jiaoyimao.com/jg1009207/1779067773148207.html?isGray=true,在售,2026-06-17 20:35:12,2026-06-18 11:09:44,2026-06-18 11:35:37,15112,62,104,119,152,111,39,典藏0红,0,0红,0红,典藏0红,0,1红,0红,0红,2红,典藏1红,0红,0,0,典藏2红,0,2红,典藏2红,0,0,0,0,2红,典藏4红,0红,2红,5红,2红,0,1红,典藏5红,5红,4红,0,典藏5红,4红,典藏5红,0红,1红,2红,典藏2红,5红,0,2红,"桃园结义,雁行阵,先登死士,勠力同心,刚柔并济,临危救主,藏器待时,鉴时审势,灵机一动,功不唐捐","御策,治军,回元,破势,奇算","page.goto: Target page, context or browser has been closed"
1781748882806273,打架嘎嘎猛,1699,成品号,是,九游,4574服 甘苦与共/PK21292,PK21292,https://www.jiaoyimao.com/jg1009207/1781748882806273.html?isGray=true,在售,2026-06-18 10:38:22,2026-06-18 11:09:44,2026-06-18 11:35:37,1649,29,80,104,67,53,24,0,0,0,典藏0红,0,0,0红,典藏5红,0红,1红,0红,0,1红,0,0,0,0,0红,0,0红,0,0,1红,0红,0红,典藏2红,0红,0,0,0,典藏2红,0红,典藏5红,0,2红,0红,1红,0,1红,0,0,0红,0红,0红,"桃园结义,深藏若虚,雁行阵,刚柔并济,以寡敌众,鱼鳞阵,藏器待时,鉴时审势,灵机一动,上兵伐谋,婴城自守","御策,治军,回元,武圣,破势,奇算","page.goto: Target page, context or browser has been closed"
1780467066634607,抽5万R补不满法正，出伤心号,13800,成品号,是,九游,4243服 黄天当立/PK25135,PK25135,https://www.jiaoyimao.com/jg1009207/1780467066634607.html?isGray=true,在售,2026-06-14 09:45:37,2026-06-18 11:09:44,2026-06-18 11:35:37,268,75,116,180,202,157,52,0,0,0,典藏5红,3红,0红,2红,典藏5红,3红,2红,典藏5红,典藏3红,1红,0,典藏5红,0红,典藏4红,典藏5红,0,5红,典藏2红,典藏5红,典藏5红,典藏5红,5红,典藏5红,5红,4红,5红,典藏5红,典藏5红,5红,5红,0,典藏5红,典藏5红,典藏5红,典藏5红,3红,0红,5红,典藏5红,0红,3红,"桃园结义,雁行阵,勠力同心,刚柔并济,藏器待时,鉴时审势","御策,治军,回元","page.goto: Target page, context or browser has been closed"
1779000446579246,满红老A8半红幻神找客服议价,6200,成品号,是,九游,684服 力挽狂澜/PK19266,PK19266,https://www.jiaoyimao.com/jg1009207/1779000446579246.html?isGray=true,在售,2026-06-18 09:05:39,2026-06-18 11:09:44,2026-06-18 11:35:37,307,91,115,210,281,182,53,0红,0,0,2红,1红,0红,4红,0红,2红,1红,典藏4红,典藏2红,4红,0红,典藏2红,1红,典藏2红,1红,典藏4红,1红,2红,典藏5红,典藏3红,5红,2红,5红,5红,典藏5红,2红,典藏5红,典藏5红,5红,典藏5红,3红,5红,典藏5红,5红,5红,5红,1红,典藏3红,典藏5红,4红,0,"桃园结义,深藏若虚,雁行阵,刚柔并济,鱼鳞阵,藏器待时,鉴时审势","御策,治军,回元,破势,奇算","page.goto: Target page, context or browser has been closed"
1761380656850953,满马，半红法官，富贵群弓三仙,9500,成品号,是,九游,4459服 浪迹江湖/PK25135,PK25135,https://www.jiaoyimao.com/jg1009207/1761380656850953.html?isGray=true,在售,2026-06-16 15:51:48,2026-06-18 11:09:44,2026-06-18 11:35:37,3269,122,96,191,206,153,41,0,0红,典藏0红,典藏3红,3红,0,1红,典藏5红,1红,1红,4红,4红,0红,0红,典藏1红,0,典藏2红,5红,2红,0红,0,1红,4红,4红,0,5红,4红,典藏2红,0红,典藏1红,典藏5红,3红,4红,0红,0红,0,典藏5红,4红,0红,3红,1红,2红,1红,典藏5红,"桃园结义,深藏若虚,雁行阵,刚柔并济,藏器待时,鉴时审势,众志成城,守望相助","御策,治军,回元,破势,奇算","page.goto: Target page, context or browser has been closed"
1776308007936088,全满麒麟太尉,4000,成品号,是,九游,5021服 成算在胸/PK25135,PK25135,https://www.jiaoyimao.com/jg1009207/1776308007936088.html?isGray=true,在售,2026-06-16 10:11:05,2026-06-18 11:09:44,2026-06-18 11:35:37,54,28,112,142,70,59,26,典藏0红,0红,0,典藏1红,0,典藏0红,5红,0红,0,0红,0,0,0红,0红,典藏5红,1红,典藏1红,典藏3红,0,0红,0,0,0,0,5红,0,0,0,5红,典藏5红,5红,典藏0红,典藏5红,0,典藏5红,4红,典藏4红,0,0红,0,0红,0,0,0,"桃园结义,深藏若虚,雁行阵,勠力同心,临危救主,鱼鳞阵,藏器待时,鉴时审势,上兵伐谋,守望相助","御策,治军,回元,破势,奇算","page.goto: Target page, context or browser has been closed"
1781685504626937,3*7=21,23888,成品号,是,犀游,5759服 月落参横/PK25099,PK25099,https://www.jiaoyimao.com/jg1009207/1781685504626937.html?isGray=true,在售,2026-06-17 18:04:44,2026-06-18 11:09:44,2026-06-18 11:35:37,6316,75,109,91,209,137,45,0,典藏2红,5红,典藏5红,3红,1红,5红,典藏5红,典藏2红,2红,1红,0,3红,1红,典藏5红,1红,典藏5红,典藏4红,0,5红,典藏2红,5红,1红,4红,0红,典藏2红,1红,典藏2红,0红,0红,5红,典藏5红,4红,0,5红,典藏0红,典藏4红,典藏5红,5红,5红,4红,典藏5红,5红,5红,"鉴时审势,上兵伐谋,守望相助","御策,治军,回元,武圣,破势","page.goto: Target page, context or browser has been closed"
1780797154163127,满红老A8，玩够了想出,3800,成品号,是,犀游,5387服 五雀六燕/PK20348,PK20348,https://www.jiaoyimao.com/jg1009207/1780797154163127.html?isGray=true,在售,2026-06-11 12:38:36,2026-06-18 11:09:44,2026-06-18 11:35:37,33141,62,73,142,180,114,36,0,0,0,1红,0,0红,0,0,0,0红,0红,0,3红,5红,4红,1红,典藏3红,0红,0,0红,0,典藏0红,典藏1红,0红,0红,1红,4红,0红,3红,0,0红,1红,1红,0,典藏5红,1红,2红,4红,1红,1红,5红,5红,4红,0红,"桃园结义,深藏若虚,雁行阵,先登死士,勠力同心,刚柔并济,临危救主,解烦卫,以寡敌众,鱼鳞阵,藏器待时,鉴时审势,上兵伐谋,婴城自守,功不唐捐,守望相助","御策,治军,回元,武圣,破势,奇算","page.goto: Target page, context or browser has been closed"
1778465365545719,低价10红皇马，刚出的湛金枪！,2588,成品号,是,九游,5211服 百年奇表/PK25092,PK25092,https://www.jiaoyimao.com/jg1009207/1778465365545719.html?isGray=true,在售,2026-06-16 18:41:23,2026-06-18 11:09:44,2026-06-18 11:35:37,6622,49,64,74,91,75,35,0,1红,0红,典藏1红,0,典藏0红,0,5红,2红,3红,0红,0红,0红,0,0红,0红,0红,0红,1红,0红,0,0红,5红,0,0红,1红,1红,典藏2红,0红,0红,0,2红,典藏5红,1红,1红,0,0红,0,0红,0红,典藏0红,0红,0,4红,"桃园结义,深藏若虚,雁行阵,刚柔并济,鱼鳞阵,蓄势待发,藏器待时,藤甲兵,鉴时审势,上兵伐谋,婴城自守,众志成城,守望相助","御策,治军,回元,破势,奇算","page.goto: Target page, context or browser has been closed"
1779243144340539,充20万求贤霸业新区3万金珠,11200,成品号,是,犀游,6000服 天下大同/PK20354,PK20354,https://www.jiaoyimao.com/jg1009207/1779243144340539.html?isGray=true,在售,2026-06-16 07:45:36,2026-06-18 11:09:44,2026-06-18 11:35:37,30610,115,74,49,191,149,28,0,0,4红,0红,0,5红,5红,0,0,5红,0,0,0,0,0红,5红,0,0红,0,5红,0,0,0,0,4红,0,2红,1红,0,0,5红,0,5红,0,0,5红,0,3红,5红,0红,0,5红,0,0,"先登死士,刚柔并济,速乘其利,解烦卫,以寡敌众,鱼鳞阵,藏器待时,鉴时审势,灵机一动,上兵伐谋,婴城自守,功不唐捐,万军夺帅","御策,治军,回元,武圣,破势,奇算","page.goto: Target page, context or browser has been closed"
1781546462048030,心宜者议价可出,16500,成品号,是,九游,4459服 浪迹江湖/PK21291,PK21291,https://www.jiaoyimao.com/jg1009207/1781546462048030.html?isGray=true,在售,2026-06-16 02:27:07,2026-06-18 11:09:44,2026-06-18 11:35:37,919,58,117,148,128,106,46,0,0,0,典藏5红,典藏2红,0红,5红,典藏4红,典藏4红,2红,典藏5红,典藏4红,2红,0,典藏2红,0红,0,典藏5红,0,5红,典藏5红,典藏5红,典藏5红,典藏5红,2红,典藏5红,4红,典藏2红,5红,典藏5红,典藏2红,典藏5红,典藏5红,3红,典藏5红,典藏5红,典藏5红,典藏5红,5红,5红,典藏5红,3红,3红,典藏5红,"桃园结义,深藏若虚,雁行阵,藏器待时,鉴时审势","御策,治军,回元,破势","page.goto: Target page, context or browser has been closed"
1780408454350867,已霸业，满红动态嘟嘟弓，温侯弓,5800,成品号,是,犀游,世家10服 悬虱学射/PK25109,PK25109,https://www.jiaoyimao.com/jg1009207/1780408454350867.html?isGray=true,在售,2026-06-17 16:17:05,2026-06-18 11:09:44,2026-06-18 11:35:37,554,75,74,48,158,117,29,0,0,4红,0,0,0,1红,0,0红,5红,0,0,0红,1红,3红,1红,1红,0红,0红,5红,0,0,典藏2红,0,0,0,3红,典藏0红,0红,0,0红,2红,2红,0,0红,典藏0红,0,1红,4红,1红,1红,典藏4红,0,0,"桃园结义,深藏若虚,刚柔并济,以寡敌众,鱼鳞阵,藏器待时,鉴时审势,灵机一动,上兵伐谋,婴城自守,功不唐捐,万军夺帅","御策,治军,武圣,破势,奇算","page.goto: Target page, context or browser has been closed"
1781709472343123,五千区段新区 满红乱杀 装备好,9350,成品号,是,九游,4613服 肺腑之交/PK25126,PK25126,https://www.jiaoyimao.com/jg1009207/1781709472343123.html?isGray=true,在售,2026-06-18 04:55:40,2026-06-18 11:09:44,2026-06-18 11:35:37,1503,65,107,126,152,112,47,0,0,典藏0红,1红,0红,典藏0红,0,4红,5红,3红,典藏5红,典藏4红,1红,0红,典藏5红,0,典藏4红,典藏5红,5红,5红,典藏5红,典藏5红,典藏5红,典藏5红,3红,典藏5红,0,0,0红,0红,典藏5红,2红,5红,0红,典藏5红,典藏1红,典藏5红,0红,0,0,典藏5红,典藏4红,2红,1红,"桃园结义,深藏若虚,刚柔并济,鉴时审势","御策,治军,回元,破势,奇算","page.goto: Target page, context or browser has been closed"
1778225187708185,有求贤满红三幻神带两个满红A8,29999,成品号,是,九游,5017服 稳操左券/PK25146,PK25146,https://www.jiaoyimao.com/jg1009207/1778225187708185.html?isGray=true,在售,2026-06-16 20:00:17,2026-06-18 11:09:44,2026-06-18 11:35:37,615,78,112,144,211,149,64,0,0,典藏1红,典藏5红,5红,0红,5红,典藏5红,典藏5红,5红,典藏5红,典藏5红,5红,5红,典藏3红,5红,典藏2红,典藏5红,典藏3红,5红,典藏5红,典藏5红,典藏5红,5红,5红,典藏5红,5红,典藏5红,5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏1红,5红,5红,5红,0红,典藏0红,5红,5红,典藏5红,深藏若虚,"御策,治军,回元,破势","page.goto: Target page, context or browser has been closed"
1780975318910357,四幻神白虎城求贤将满,34888,成品号,是,OPPO,3123服 患难与共/PK25084,PK25084,https://www.jiaoyimao.com/jg1009207/1780975318910357.html?isGray=true,在售,2026-06-17 17:44:49,2026-06-18 11:09:44,2026-06-18 11:35:37,3683,54,104,107,121,97,58,典藏3红,典藏4红,典藏0红,典藏5红,5红,典藏1红,5红,典藏5红,5红,1红,典藏5红,典藏5红,0红,5红,典藏0红,4红,0,典藏5红,典藏4红,1红,1红,3红,典藏5红,典藏5红,5红,典藏5红,5红,典藏5红,1红,典藏5红,典藏5红,典藏5红,典藏5红,0,3红,5红,典藏5红,5红,5红,5红,0红,典藏1红,5红,5红,,"御策,治军,回元,破势","page.goto: Target page, context or browser has been closed"
1781102060562175,皇马枪丨闭月弓丨核弹张丨北伐,1388,成品号,是,九游,2356服 恻隐之心/PK21296,PK21296,https://www.jiaoyimao.com/jg1009207/1781102060562175.html?isGray=true,在售,2026-06-12 15:19:06,2026-06-18 11:09:44,2026-06-18 11:35:37,1027,30,95,107,83,62,26,0,0,0,0,0红,典藏3红,0,3红,典藏4红,1红,典藏1红,0,0,0,0红,0,1红,典藏2红,0,0红,0,典藏1红,典藏3红,5红,0红,典藏5红,2红,典藏2红,0红,0红,0,典藏3红,4红,0,典藏0红,典藏0红,3红,5红,4红,0,0,0,0,0,"雁行阵,刚柔并济,鉴时审势,上兵伐谋,婴城自守,守望相助","御策,治军,回元,武圣,破势,奇算","page.goto: Target page, context or browser has been closed"
1779440732918596,无惧富贵骑丨藏器法官丨一万八珠,1300,成品号,是,九游,3624服 兴兵雪恨/PK25089,PK25089,https://www.jiaoyimao.com/jg1009207/1779440732918596.html?isGray=true,在售,2026-06-12 15:21:48,2026-06-18 11:09:44,2026-06-18 11:35:37,23022,33,85,136,63,58,27,0,0,0,典藏3红,0红,典藏0红,0红,0,0,0红,典藏3红,典藏5红,1红,5红,0,1红,典藏0红,0,0,0,0红,典藏0红,0,3红,0红,1红,0,0,0红,0,0,典藏3红,1红,0,0,典藏1红,0红,0红,0,0,1红,0红,0红,典藏5红,"桃园结义,深藏若虚,雁行阵,刚柔并济,临危救主,解烦卫,鉴时审势,众志成城,功不唐捐,万军夺帅,守望相助","御策,治军,回元,奇算","page.goto: Target page, context or browser has been closed"
1781331668518370,至臻抽32次动态典藏皮肤多万金,4799,成品号,是,九游,1936服 依翠偎红/PK25042,PK25042,https://www.jiaoyimao.com/jg1009207/1781331668518370.html?isGray=true,在售,2026-06-17 12:08:40,2026-06-18 11:09:44,2026-06-18 11:35:37,14492,61,109,194,153,108,39,0,0,0,3红,典藏2红,0,4红,1红,1红,3红,0红,0红,0,0,典藏1红,0红,0,典藏4红,典藏5红,5红,5红,典藏2红,0红,0红,0,2红,2红,典藏1红,0,2红,典藏5红,5红,典藏4红,0,典藏5红,3红,3红,5红,2红,1红,典藏0红,0,0红,典藏4红,"深藏若虚,雁行阵,鱼鳞阵,藏器待时,鉴时审势,灵机一动,守望相助","御策,治军,回元,破势,奇算","page.goto: Target page, context or browser has been closed"
1778424738928351,极品欧皇号,12500,成品号,是,犀游,争霸317服||湖北/PK19286,PK19286,https://www.jiaoyimao.com/jg1009207/1778424738928351.html?isGray=true,在售,2026-05-31 22:40:16,2026-06-18 11:09:44,2026-06-18 11:35:37,3971,71,108,109,168,124,43,0,0,0,0,0,5红,1红,典藏2红,0,5红,典藏5红,典藏2红,5红,5红,1红,5红,5红,典藏0红,5红,5红,典藏3红,典藏5红,典藏5红,5红,1红,0,0,0,5红,0红,5红,0红,5红,0,典藏1红,典藏5红,3红,1红,5红,4红,典藏4红,典藏5红,0,1红,"雁行阵,刚柔并济,以寡敌众,藏器待时,鉴时审势,上兵伐谋,万军夺帅,守望相助","御策,治军,破势,奇算","page.goto: Target page, context or browser has been closed"
1780839246929615,看装备战法共存 马上山河令,6800,成品号,是,九游,3184服 拾金不昧/PK25081,PK25081,https://www.jiaoyimao.com/jg1009207/1780839246929615.html?isGray=true,在售,2026-06-07 22:14:21,2026-06-18 11:09:44,2026-06-18 11:35:37,27644,42,109,197,123,81,41,0,0,0,4红,典藏2红,0红,4红,0,典藏1红,0红,典藏2红,典藏3红,4红,0,0红,0红,0红,典藏3红,典藏5红,5红,2红,典藏2红,典藏5红,典藏5红,0红,典藏5红,0红,典藏2红,5红,典藏3红,0红,典藏5红,5红,0,典藏5红,4红,3红,0红,0红,0,2红,典藏5红,0红,典藏5红,"桃园结义,刚柔并济,临危救主,解烦卫,藏器待时,守望相助","御策,治军,回元,破势","page.goto: Target page, context or browser has been closed"
1781500970978395,白虎框，满红满动态嘟嘟弓太尉盾,1520,成品号,是,九游,2287服 明哲保身/PK21296,PK21296,https://www.jiaoyimao.com/jg1009207/1781500970978395.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1771854517791875,有年卡 一手玩儿下来的,3800,成品号,是,九游,4641服 发言盈庭/PK25130,PK25130,https://www.jiaoyimao.com/jg1009207/1771854517791875.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781080808067069,全典法官盾丨富贵骑丨北伐枪,2888,成品号,是,九游,4006服 帽子戏法/PK19276,PK19276,https://www.jiaoyimao.com/jg1009207/1781080808067069.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781704418398260,全典藏高红法官,2400,成品号,是,九游,4931服 因利乘便/PK25128,PK25128,https://www.jiaoyimao.com/jg1009207/1781704418398260.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781225607642707,满红a8，龙虎结束后可跨,5300,成品号,是,九游,5596服 雷霆之怒/PK25121,PK25121,https://www.jiaoyimao.com/jg1009207/1781225607642707.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781525641293975,贡献前20霸业稳满到法正卡池厚,31000,成品号,是,九游,2916服 攘外安内/PK25163,PK25163,https://www.jiaoyimao.com/jg1009207/1781525641293975.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780233432257493,满红满点都督、太尉、慷慨求贤满,3000,成品号,是,犀游,5407服 顺心遂意/PK25116,PK25116,https://www.jiaoyimao.com/jg1009207/1780233432257493.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1776142372916633,战功第一 贡献第一,1299,成品号,是,九游,3362服 归心似箭/PK19282,PK19282,https://www.jiaoyimao.com/jg1009207/1776142372916633.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781403371387478,韬晦全装备皇马可跨5152区段,8300,成品号,是,九游,4584服 孤云野鹤/PK21292,PK21292,https://www.jiaoyimao.com/jg1009207/1781403371387478.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781706863230623,皇马枪丨北伐枪丨鉴时富贵,1750,成品号,是,九游,4953服 戮力上国/PK21293,PK21293,https://www.jiaoyimao.com/jg1009207/1781706863230623.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1779336374805984,挂猫出橙嘛,1050,成品号,是,九游,1690服 见贤思齐/PK25047,PK25047,https://www.jiaoyimao.com/jg1009207/1779336374805984.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780280105560187,7k拍下议价拿走满红皇马有韬晦,11800,成品号,是,九游,4461服 镂心刻骨/PK25127,PK25127,https://www.jiaoyimao.com/jg1009207/1780280105560187.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780494982414486,满红北伐，半红法正，陶慧,1266,成品号,是,小米,4713服 大鹏展翅/PK25134,PK25134,https://www.jiaoyimao.com/jg1009207/1780494982414486.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
